activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp
28333814,CHEMBL5736754,CHEMBL5965216,7.01,=,IC50,nM,98.0,CHEMBL203,IC50,nM,98.0,,CC(C)n1nc(N2CC(CN3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28333817,CHEMBL5736755,CHEMBL5965216,7.70,=,IC50,nM,20.0,CHEMBL203,IC50,nM,20.0,,CC(C)n1nc(N2CC(CN3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28333820,CHEMBL5736750,CHEMBL5755507,8.38,=,IC50,nM,4.2,CHEMBL203,IC50,nM,4.2,,CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28333823,CHEMBL5736751,CHEMBL5755507,8.89,=,IC50,nM,1.3,CHEMBL203,IC50,nM,1.3,,CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28333826,CHEMBL5736752,CHEMBL5755507,9.52,=,IC50,nM,0.3,CHEMBL203,IC50,nM,0.3,,CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28333829,CHEMBL5736754,CHEMBL5755507,8.64,=,IC50,nM,2.3,CHEMBL203,IC50,nM,2.3,,CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28333832,CHEMBL5736755,CHEMBL5755507,9.10,=,IC50,nM,0.8,CHEMBL203,IC50,nM,0.8,,CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,
28342880,CHEMBL5736803,CHEMBL5774604,4.82,=,IC50,nM,15070.0,CHEMBL203,IC50,nM,15070.0,,COc1ccc(Sc2sc3nc(N)nc(N)c3c2C)cc1OC,,
28342892,CHEMBL5736803,CHEMBL5812290,4.98,=,IC50,nM,10410.0,CHEMBL203,IC50,nM,10410.0,,COc1ccccc1Sc1sc2nc(N)nc(N)c2c1C,,
28342904,CHEMBL5736803,CHEMBL29197,6.64,=,IC50,nM,230.0,CHEMBL203,IC50,nM,230.0,,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,
28394561,CHEMBL5736967,CHEMBL5765056,7.78,=,IC50,nM,16.5,CHEMBL203,IC50,nM,16.5,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394564,CHEMBL5736968,CHEMBL5765056,7.32,=,IC50,nM,48.1,CHEMBL203,IC50,nM,48.1,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394567,CHEMBL5736967,CHEMBL5997498,10.70,=,IC50,nM,0.02,CHEMBL203,IC50,nM,0.02,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394570,CHEMBL5736968,CHEMBL5997498,10.00,=,IC50,nM,0.1,CHEMBL203,IC50,nM,0.1,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394573,CHEMBL5736967,CHEMBL5921815,7.26,=,IC50,nM,55.4,CHEMBL203,IC50,nM,55.4,,COc1cc2ncnc(Nc3cccc(Cl)c3OC)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394576,CHEMBL5736968,CHEMBL5921815,7.52,=,IC50,nM,30.1,CHEMBL203,IC50,nM,30.1,,COc1cc2ncnc(Nc3cccc(Cl)c3OC)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394582,CHEMBL5736967,CHEMBL5874605,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,,
28394585,CHEMBL5736969,CHEMBL5746224,10.77,=,IC50,nM,0.017,CHEMBL203,IC50,nM,0.017,,CN1CCC2(CC1)CN(c1ccc3ncnc(Nc4cccc(Cl)c4F)c3c1)C(=O)O2,,
28394588,CHEMBL5736967,CHEMBL5746224,10.07,=,IC50,nM,0.085,CHEMBL203,IC50,nM,0.085,,CN1CCC2(CC1)CN(c1ccc3ncnc(Nc4cccc(Cl)c4F)c3c1)C(=O)O2,,
28394591,CHEMBL5736969,CHEMBL5790648,10.80,=,IC50,nM,0.016,CHEMBL203,IC50,nM,0.016,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,,
28394594,CHEMBL5736967,CHEMBL5790648,10.28,=,IC50,nM,0.052,CHEMBL203,IC50,nM,0.052,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,,
28394600,CHEMBL5736967,CHEMBL5915655,10.30,=,IC50,nM,0.05,CHEMBL203,IC50,nM,0.05,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1C[C@H](CN(C)C)OC1=O,,
28394603,CHEMBL5736969,CHEMBL5993268,10.42,=,IC50,nM,0.038,CHEMBL203,IC50,nM,0.038,,COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,,
28394606,CHEMBL5736967,CHEMBL5993268,9.77,=,IC50,nM,0.17,CHEMBL203,IC50,nM,0.17,,COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,,
28394609,CHEMBL5736969,CHEMBL5968640,10.66,=,IC50,nM,0.022,CHEMBL203,IC50,nM,0.022,,CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,,
28394612,CHEMBL5736967,CHEMBL5968640,10.16,=,IC50,nM,0.069,CHEMBL203,IC50,nM,0.069,,CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,,
28394615,CHEMBL5736969,CHEMBL6054692,10.68,=,IC50,nM,0.021,CHEMBL203,IC50,nM,0.021,,CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,,
28394618,CHEMBL5736967,CHEMBL6054692,10.28,=,IC50,nM,0.052,CHEMBL203,IC50,nM,0.052,,CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,,
28394621,CHEMBL5736969,CHEMBL5786982,9.94,=,IC50,nM,0.114,CHEMBL203,IC50,nM,0.114,,CC(C)N1CC2(CN(c3ccc4ncnc(Nc5cccc(Cl)c5F)c4c3)C(=O)O2)C1,,
28394624,CHEMBL5736967,CHEMBL5786982,9.54,=,IC50,nM,0.29,CHEMBL203,IC50,nM,0.29,,CC(C)N1CC2(CN(c3ccc4ncnc(Nc5cccc(Cl)c5F)c4c3)C(=O)O2)C1,,
28403096,CHEMBL5736995,CHEMBL4752026,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1-c1cccc(Cl)c1Cl,,
28403099,CHEMBL5736995,CHEMBL5763901,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)C)NN3)c3cccnc3C)cc12)c1ccccc1,,
28403102,CHEMBL5736995,CHEMBL5986956,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12)c1ccccc1,,
28403105,CHEMBL5736995,CHEMBL5914297,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC4(O)COC4)NN3)c3cccnc3)cc12)c1ccccc1,,
28403108,CHEMBL5736995,CHEMBL5841647,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,nM,9.0,,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cc(Cl)sc3Cl)NN2)CC1,,
28403111,CHEMBL5736995,CHEMBL5972469,6.42,=,IC50,nM,380.0,CHEMBL203,IC50,nM,380.0,,N#Cc1cnc2c(Cl)cc(NC(c3ccncc3)c3ccccn3)cc2c1Nc1ccc(F)c(Cl)c1,,
28403114,CHEMBL5736995,CHEMBL5908279,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccnc2)NN1,,
28403117,CHEMBL5736995,CHEMBL5777631,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12,,
28403120,CHEMBL5736995,CHEMBL5882388,7.68,=,IC50,nM,21.0,CHEMBL203,IC50,nM,21.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3ccc4ncsc4c3)cc2c1Nc1ccc(F)c(Cl)c1,,
28403123,CHEMBL5736995,CHEMBL5985094,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,N#Cc1cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1N[C@H](CCF)c1ccccc1,,
28403126,CHEMBL5736995,CHEMBL5777725,7.57,=,IC50,nM,27.0,CHEMBL203,IC50,nM,27.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CCN3)NN1,,
28403129,CHEMBL5736995,CHEMBL5999776,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,CCN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c2C1,,
28403132,CHEMBL5736995,CHEMBL5741973,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CN(C3COC3)C4)NN2)CC1,,
28403135,CHEMBL5736995,CHEMBL5907670,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CN(C(=O)CO)C4)NN2)CC1,,
28403138,CHEMBL5736995,CHEMBL5755992,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(F)(F)CO)NN3)c3cccnc3)cc12)c1ccccc1,,
28403141,CHEMBL5736995,CHEMBL6031178,7.28,=,IC50,nM,53.0,CHEMBL203,IC50,nM,53.0,,CC(C)Oc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C3CCN(C(C)(C)C)CC3)NN2)cn1,,
28403144,CHEMBL5736995,CHEMBL6038037,7.55,=,IC50,nM,28.0,CHEMBL203,IC50,nM,28.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3CCOCC3)NN2)CC1,,
28403147,CHEMBL5736995,CHEMBL5785047,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12,,
28403150,CHEMBL5736995,CHEMBL5983827,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CCN1CCC(N2C=C(C(Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cscn3)NN2)CC1,,
28403153,CHEMBL5736995,CHEMBL5807191,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cncc(C(=O)N3CCCC3)c2)NN1,,
28403156,CHEMBL5736995,CHEMBL5772446,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C)NN3)c3ccc(F)nc3)cc12)c1ccccc1,,
28403159,CHEMBL5736995,CHEMBL6002527,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CCN4)cc12,,
28403162,CHEMBL5736995,CHEMBL5966530,7.92,=,IC50,nM,12.0,CHEMBL203,IC50,nM,12.0,,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CCN4)cc12,,
28403165,CHEMBL5736995,CHEMBL5904771,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3SCN4)cc12,,
28403168,CHEMBL5736995,CHEMBL5996357,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CN(C3COC3)C4)cc12,,
28403171,CHEMBL5736995,CHEMBL5924696,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12,,
28403174,CHEMBL5736995,CHEMBL5993206,7.92,=,IC50,nM,12.0,CHEMBL203,IC50,nM,12.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CNN3C)NN1,,
28403177,CHEMBL5736995,CHEMBL6065436,7.77,=,IC50,nM,17.0,CHEMBL203,IC50,nM,17.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccc3c2CCN3)NN1,,
28403180,CHEMBL5736995,CHEMBL5742497,7.47,=,IC50,nM,34.0,CHEMBL203,IC50,nM,34.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CCN4)cc2c1Nc1cnc(F)c(F)c1,,
28403183,CHEMBL5736995,CHEMBL5889186,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1cnc(F)c(F)c1,,
28403186,CHEMBL5736995,CHEMBL6007769,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccc4c3SCN4)cc2c1Nc1cnc(F)c(F)c1,,
28403189,CHEMBL5736995,CHEMBL5885285,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3SCN4)cc2c1Nc1cnc(F)c(F)c1,,
28403192,CHEMBL5736995,CHEMBL5972607,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CCN(C2COC2)C3)NN1,,
28403195,CHEMBL5736995,CHEMBL5810642,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,nM,9.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CCN(C3COC3)C4)NN2)CC1,,
28403198,CHEMBL5736995,CHEMBL5778271,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)(C)C)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,,
28403201,CHEMBL5736995,CHEMBL6028878,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,nM,16.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1ccc(Cl)c(Cl)c1F,,
28403204,CHEMBL5736995,CHEMBL6059063,7.60,=,IC50,nM,25.0,CHEMBL203,IC50,nM,25.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2C(=O)N(C)C3)NN1,,
28403207,CHEMBL5736995,CHEMBL5830978,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,CN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c2C1=O,,
28403210,CHEMBL5736995,CHEMBL5937054,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2C(=O)NC3)NN1,,
28403213,CHEMBL5736995,CHEMBL6007835,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,nM,8.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3C(=O)NC4)NN2)CC1,,
28403216,CHEMBL5736995,CHEMBL5907912,6.87,=,IC50,nM,135.0,CHEMBL203,IC50,nM,135.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3[nH]cnc23)NN1,,
28403219,CHEMBL5736995,CHEMBL5955416,7.48,=,IC50,nM,33.0,CHEMBL203,IC50,nM,33.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3NCS4)NN2)CC1,,
28403222,CHEMBL5736995,CHEMBL5885084,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,nM,9.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CN(C2COC2)C3)NN1,,
28403225,CHEMBL5736995,CHEMBL5873071,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CN(C(=O)CO)C3)NN1,,
28403228,CHEMBL5736995,CHEMBL5903081,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CN(C(=O)CO)C4)cc2c1Nc1ccc(F)c(Cl)c1,,
28403231,CHEMBL5736995,CHEMBL6004905,7.60,=,IC50,nM,25.0,CHEMBL203,IC50,nM,25.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CN(C3COC3)C4)cc2c1Nc1ccc(F)c(Cl)c1,,
28403234,CHEMBL5736995,CHEMBL5963322,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CNC3)NN1,,
28403237,CHEMBL5736995,CHEMBL5832640,6.93,=,IC50,nM,118.0,CHEMBL203,IC50,nM,118.0,,CCN1CCc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C(C)C)NN3)cc2C1,,
28403240,CHEMBL5736995,CHEMBL6001160,7.16,=,IC50,nM,70.0,CHEMBL203,IC50,nM,70.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2ccc3c(c2)CNCC3)NN1,,
28403243,CHEMBL5736995,CHEMBL5785692,7.26,=,IC50,nM,55.0,CHEMBL203,IC50,nM,55.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4c(c3)NCC4)NN2)CC1,,
28403246,CHEMBL5736995,CHEMBL5846022,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3SCN4)NN2)CC1,,
28403249,CHEMBL5736995,CHEMBL6020599,7.09,=,IC50,nM,81.0,CHEMBL203,IC50,nM,81.0,,CCN1Cc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CNNN3)cc2C1,,
28403252,CHEMBL5736995,CHEMBL5880248,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,CCN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CNNN3)c2C1,,
28403255,CHEMBL5736995,CHEMBL6030662,7.24,=,IC50,nM,58.0,CHEMBL203,IC50,nM,58.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3ccc4c(c3)CNC4)cc2c1Nc1ccc(F)c(Cl)c1,,
28403258,CHEMBL5736995,CHEMBL5881330,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1ccc(F)c(Cl)c1,,
28403261,CHEMBL5736995,CHEMBL6020683,7.22,=,IC50,nM,60.0,CHEMBL203,IC50,nM,60.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4c(c3)CNC4)NN2)CC1,,
28403264,CHEMBL5736995,CHEMBL5792679,7.14,=,IC50,nM,72.0,CHEMBL203,IC50,nM,72.0,,CCN1Cc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)cc2C1,,
28403267,CHEMBL5736995,CHEMBL5879075,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CNC4)NN2)CC1,,
28403270,CHEMBL5736995,CHEMBL5990188,7.92,=,IC50,nM,12.0,CHEMBL203,IC50,nM,12.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CCN4)NN2)CC1,,
28403273,CHEMBL5736995,CHEMBL5981434,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2ccc3ncsc3c2)NN1,,
28403276,CHEMBL5736995,CHEMBL5827666,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,nM,10.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4scnc4c3)NN2)CC1,,
28403279,CHEMBL5736995,CHEMBL5916404,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,nM,5.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4ncsc4c3)NN2)CC1,,
28403282,CHEMBL5736995,CHEMBL5780557,7.38,=,IC50,nM,42.0,CHEMBL203,IC50,nM,42.0,,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4sccc4c3)NN2)CC1,,
28403285,CHEMBL5736995,CHEMBL5778571,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,nM,6.0,,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4cccnc4c3)NN2)CC1,,
28403288,CHEMBL5736995,CHEMBL5763277,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,nM,3.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,,
28403291,CHEMBL5736995,CHEMBL5853577,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C#N)CC4)NN3)c3cccc4ncsc34)cc12,,
28403294,CHEMBL5736995,CHEMBL5883991,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,nM,1.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,,
28403297,CHEMBL5736995,CHEMBL5940893,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1,,
