activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp,pIC50,standardized_smiles,mol_weight,logp,hbd,hba,rotatable_bonds,heavy_atoms,aromatic_rings,tpsa,query_id,cid,iupac_name,isomeric_smiles,molecular_formula,xlogp,hydrogen_bond_donor_count,hydrogen_bond_acceptor_count,rotatable_bond_count,complexity
18060657.0,CHEMBL4013157,CHEMBL4087268,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,,,8.481486060122112,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,445.52300000000014,5.8678000000000035,3.0,5.0,7.0,32.0,4.0,82.7,,,,,,,,,,
997299.0,CHEMBL680017,CHEMBL433205,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,,,8.481486060122112,Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,304.27500000000003,3.974400000000002,2.0,4.0,2.0,22.0,3.0,63.83,,,,,,,,,,
17956907.0,CHEMBL3993803,CHEMBL4070053,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,,,8.481486060122112,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,605.2570000000001,5.684500000000004,2.0,7.0,13.0,35.0,3.0,119.67000000000002,,,,,,,,,,
106877.0,CHEMBL673925,CHEMBL139307,8.48,=,IC50,nM,3.3,CHEMBL203,IC50 app,nM,3.3,,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,8.481486060122112,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,496.40900000000005,4.377200000000003,1.0,6.0,8.0,32.0,3.0,70.59,,,,,,,,,,
27886976.0,CHEMBL5734893,CHEMBL5898294,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,CC(C)(C)CNc1ncnc2c(C#N)cc(N[C@H](c3cn(C4(C(F)(F)F)CC4)nn3)c3cccc4ncsc34)cc12,,,8.481486060122112,CC(C)(C)CNc1ncnc2c(C#N)cc(N[C@H](c3cn(C4(C(F)(F)F)CC4)nn3)c3cccc4ncsc34)cc12,577.6400000000001,6.413580000000004,2.0,10.0,7.0,41.0,5.0,117.23,,,,,,,,,,
28540994.0,CHEMBL5737540,CHEMBL5998521,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@@H](O)C2)ccn1,,,8.481486060122112,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@@H](O)C2)ccn1,541.6520000000004,4.089300000000003,2.0,7.0,6.0,40.0,4.0,104.97,,,,,,,,,,
16756452.0,CHEMBL3861200,CHEMBL3967512,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3)ncc2Cl)c1,,,8.481486060122112,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3)ncc2Cl)c1,445.9140000000001,4.986500000000002,3.0,7.0,8.0,32.0,4.0,96.75999999999999,,,,,,,,,,
7943913.0,CHEMBL1920033,CHEMBL1914461,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,,,8.481486060122112,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,397.276,4.520500000000004,3.0,4.0,4.0,25.0,4.0,73.83,,,,,,,,,,
17998449.0,CHEMBL4001768,CHEMBL4078914,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)cc(C(F)(F)F)c1,,,8.481486060122112,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)cc(C(F)(F)F)c1,621.6640000000004,5.513420000000005,2.0,9.0,7.0,45.0,4.0,104.61999999999999,,,,,,,,,,
24381009.0,CHEMBL5038289,CHEMBL5091683,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,CN1CCN(C2CCN(c3ccc(Nc4ncc(Br)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,,,8.481486060122112,CN1CCN(C2CCN(c3ccc(Nc4ncc(Br)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,632.9749999999998,5.843900000000006,2.0,8.0,7.0,39.0,3.0,76.63,,,,,,,,,,
17998434.0,CHEMBL4001768,CHEMBL4072048,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)c1,,,8.481486060122112,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)c1,553.6670000000001,4.494620000000004,2.0,9.0,7.0,41.0,4.0,104.61999999999999,,,,,,,,,,
26768782.0,CHEMBL5730835,CHEMBL6056552,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@H]1CCOC1,,,8.481486060122112,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@H]1CCOC1,604.466,4.581300000000002,2.0,9.0,8.0,41.0,3.0,107.07000000000001,,,,,,,,,,
7943920.0,CHEMBL1920033,CHEMBL105053,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,,,8.481486060122112,C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,314.39200000000005,4.749600000000004,2.0,3.0,4.0,24.0,2.0,53.6,,,,,,,,,,
26749634.0,CHEMBL5730777,CHEMBL5746879,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,nM,3.3,,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCn7c(nnc7C(F)(F)F)C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,,,8.481486060122112,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCn7c(nnc7C(F)(F)F)C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,685.5850000000004,5.060300000000004,2.0,9.0,6.0,49.0,4.0,123.50000000000001,,,,,,,,,,
24349084.0,CHEMBL5031761,CHEMBL5087610,8.48,=,IC50,nM,3.3,CHEMBL203,IC50,uM,0.0033,,COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,,8.481486060122112,COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,581.061,5.026100000000003,2.0,10.0,8.0,40.0,4.0,100.44000000000001,,,,,,,,,,
2390204.0,CHEMBL944276,CHEMBL517127,8.48,=,IC50,nM,3.311,CHEMBL203,pIC50,,8.48,,C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,8.480040819247932,C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,495.42100000000005,5.087000000000004,1.0,6.0,9.0,32.0,3.0,67.35000000000001,,,,,,,,,,
7930440.0,CHEMBL1919050,CHEMBL1916897,8.47,=,IC50,nM,3.35,CHEMBL203,IC50,nM,3.35,,Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,,,8.474955192963154,Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,466.94800000000026,4.807620000000004,1.0,6.0,6.0,33.0,4.0,65.77000000000001,,,,,,,,,,
17989469.0,CHEMBL3999845,CHEMBL343352,8.47,=,IC50,nM,3.38,CHEMBL203,IC50,nM,3.38,,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,,,8.471083299722345,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,270.72300000000007,3.609000000000001,2.0,4.0,2.0,19.0,3.0,63.83,,,,,,,,,,
2390251.0,CHEMBL944276,CHEMBL39715,8.47,=,IC50,nM,3.388,CHEMBL203,pIC50,,8.47,,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,,,8.47005659834133,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,454.32800000000015,4.222000000000002,2.0,6.0,6.0,29.0,4.0,83.14,,,,,,,,,,
17998441.0,CHEMBL4001768,CHEMBL4102389,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,C=CC(=O)Nc1cc(CC)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,,8.468521082957745,C=CC(=O)Nc1cc(CC)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,553.6670000000003,4.280020000000003,2.0,9.0,8.0,41.0,4.0,104.61999999999999,,,,,,,,,,
24824738.0,CHEMBL5141214,CHEMBL5205583,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,COC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,,,8.468521082957745,COC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,481.5760000000003,3.421000000000002,2.0,9.0,6.0,35.0,3.0,99.53,,,,,,,,,,
3120258.0,CHEMBL1064921,CHEMBL598163,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,,,8.468521082957745,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,448.88200000000035,4.619100000000003,3.0,7.0,10.0,31.0,3.0,105.60000000000001,,,,,,,,,,
24848242.0,CHEMBL5147203,CHEMBL5178865,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,,,8.468521082957745,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,535.673,5.104900000000004,1.0,7.0,6.0,39.0,5.0,70.47,,,,,,,,,,
25665188.0,CHEMBL5374826,CHEMBL5412305,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,CC(C)S(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,,,8.468521082957745,CC(C)S(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,579.7270000000002,5.816200000000005,2.0,9.0,10.0,40.0,5.0,105.03999999999999,,,,,,,,,,
15176360.0,CHEMBL3404061,CHEMBL3403517,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12,,,8.468521082957745,COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12,309.369,3.932540000000003,0.0,5.0,2.0,23.0,3.0,51.39,,,,,,,,,,
28540595.0,CHEMBL5737539,CHEMBL5809520,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-n4cnc5cccc(F)c54)c2)n3CC(C)(C)O)CC1,,,8.468521082957745,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-n4cnc5cccc(F)c54)c2)n3CC(C)(C)O)CC1,541.6310000000001,4.163600000000003,2.0,7.0,5.0,40.0,5.0,104.33,,,,,,,,,,
25098084.0,CHEMBL5260456,CHEMBL5269375,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,COC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,,,8.468521082957745,COC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,486.5760000000003,3.925900000000003,1.0,9.0,6.0,36.0,4.0,84.75,,,,,,,,,,
14983532.0,CHEMBL3372999,CHEMBL3355888,8.46,=,IC50,nM,3.43,CHEMBL203,IC50,nM,3.43,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,,,8.46470587995723,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,486.89100000000036,5.056720000000004,1.0,9.0,9.0,34.0,4.0,117.23,,,,,,,,,,
25979173.0,CHEMBL5546057,CHEMBL5591930,8.46,=,IC50,nM,3.45,CHEMBL203,IC50,nM,3.45,,O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,,,8.462180904926726,O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,541.0550000000004,5.541900000000006,1.0,7.0,8.0,39.0,4.0,83.48,,,,,,,,,,
2390288.0,CHEMBL944276,CHEMBL340898,8.46,=,IC50,nM,3.467,CHEMBL203,pIC50,,8.46,,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,,,8.460046158343603,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,359.43700000000007,3.775520000000002,2.0,7.0,7.0,27.0,4.0,80.55,,,,,,,,,,
2390247.0,CHEMBL944276,CHEMBL36164,8.46,=,IC50,nM,3.467,CHEMBL203,pIC50,,8.46,,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,,,8.460046158343603,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,456.3440000000001,3.4038000000000004,4.0,6.0,8.0,29.0,4.0,97.3,,,,,,,,,,
15112215.0,CHEMBL3385195,CHEMBL3357652,8.46,=,IC50,nM,3.5,CHEMBL203,IC50,nM,3.5,,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,,,8.455931955649724,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,514.0010000000003,5.5678000000000045,2.0,7.0,11.0,36.0,3.0,88.61,,,,,,,,,,
24381006.0,CHEMBL5038289,CHEMBL5088423,8.46,=,IC50,nM,3.5,CHEMBL203,IC50,nM,3.5,,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)(F)F)CC2)CC1,,,8.455931955649724,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)(F)F)CC2)CC1,622.076,6.100200000000005,2.0,8.0,7.0,42.0,3.0,76.63,,,,,,,,,,
18572906.0,CHEMBL4221420,CHEMBL4227091,8.46,=,IC50,nM,3.5,CHEMBL203,IC50,nM,3.5,,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(I)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,,,8.455931955649724,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(I)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,612.4759999999999,4.294600000000003,2.0,9.0,10.0,37.0,4.0,100.44,,,,,,,,,,
2461744.0,CHEMBL962866,CHEMBL521470,,=,IC50,ug.mL-1,3.5,CHEMBL203,IC50,10'-6g/ml,3.5,ALTERTOXIN I,O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,,,8.455931955649724,O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,352.34200000000016,1.9733999999999994,4.0,6.0,0.0,26.0,2.0,115.06,,,,,,,,,,
2111122.0,CHEMBL952131,CHEMBL271408,8.45,=,IC50,nM,3.548,CHEMBL203,pIC50,,8.45,,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,,,8.45001638884031,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,359.4370000000002,3.775520000000001,2.0,7.0,7.0,27.0,4.0,80.55,,,,,,,,,,
16655515.0,CHEMBL3829377,CHEMBL3828021,8.45,=,IC50,nM,3.58,CHEMBL203,IC50,nM,3.58,,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,,,8.446116973356126,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,325.37500000000006,3.755200000000002,1.0,5.0,3.0,25.0,4.0,55.63,,,,,,,,,,
25979172.0,CHEMBL5546057,CHEMBL5591496,8.45,=,IC50,nM,3.59,CHEMBL203,IC50,nM,3.59,,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2cccc(F)c2)c(Cl)c1,,,8.44490555142168,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2cccc(F)c2)c(Cl)c1,530.0030000000002,6.180000000000005,1.0,6.0,8.0,38.0,4.0,70.59,,,,,,,,,,
16581395.0,CHEMBL3804025,CHEMBL3798887,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)C)CC4)cc3OC)ncc2SC)c1,,,8.443697499232712,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)C)CC4)cc3OC)ncc2SC)c1,562.6960000000004,5.172100000000005,2.0,9.0,10.0,40.0,3.0,108.91999999999999,,,,,,,,,,
26768629.0,CHEMBL5730835,CHEMBL5982094,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,,,8.443697499232712,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,570.021,3.927900000000002,2.0,9.0,8.0,40.0,3.0,107.07000000000001,,,,,,,,,,
25665198.0,CHEMBL5374826,CHEMBL5420820,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,CCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)n2)s1,,,8.443697499232712,CCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)n2)s1,567.7160000000003,4.971620000000004,2.0,9.0,8.0,39.0,4.0,103.35,,,,,,,,,,
16811414.0,CHEMBL3870704,CHEMBL3902778,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,,,8.443697499232712,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,579.0860000000002,5.776700000000004,3.0,11.0,13.0,40.0,5.0,139.97,,,,,,,,,,
24824734.0,CHEMBL5141214,CHEMBL5203267,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,CC(C)c1cnc(N2CC(O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,,8.443697499232712,CC(C)c1cnc(N2CC(O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,467.54900000000026,2.7669000000000006,3.0,9.0,5.0,34.0,3.0,110.53,,,,,,,,,,
28541180.0,CHEMBL5737540,CHEMBL6001037,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2cc(C)nc(-c4cnn(C)c4)c2)n3[C@H]2CC[C@@H](O)CC2)CC1,,,8.443697499232712,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2cc(C)nc(-c4cnn(C)c4)c2)n3[C@H]2CC[C@@H](O)CC2)CC1,555.6830000000001,4.016320000000003,2.0,7.0,4.0,41.0,4.0,121.40000000000002,,,,,,,,,,
16588578.0,CHEMBL3807186,CHEMBL3805859,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c2c1OCCO2,,,8.443697499232712,CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c2c1OCCO2,337.3790000000002,3.851720000000002,1.0,6.0,4.0,25.0,3.0,65.50000000000001,,,,,,,,,,
25599166.0,CHEMBL5358073,CHEMBL5410422,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nmol/L,3.6,,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC,,,8.443697499232712,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC,470.55900000000025,2.3890000000000002,3.0,10.0,9.0,33.0,3.0,143.79,,,,,,,,,,
806306.0,CHEMBL674020,CHEMBL31419,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,,,8.443697499232712,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,512.4080000000004,4.361500000000004,2.0,7.0,9.0,33.0,3.0,88.61,,,,,,,,,,
16479889.0,CHEMBL3766407,CHEMBL3763790,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)c(OC)c1OC,,,8.443697499232712,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)c(OC)c1OC,595.0270000000002,6.011300000000005,2.0,9.0,10.0,42.0,4.0,113.06000000000002,,,,,,,,,,
22814208.0,CHEMBL4714413,CHEMBL444724,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,COc1ccc(N(C)c2nc(Cl)nc3ccccc23)cc1,,,8.443697499232712,COc1ccc(N(C)c2nc(Cl)nc3ccccc23)cc1,299.761,4.059700000000003,0.0,4.0,3.0,21.0,3.0,38.25,,,,,,,,,,
27619550.0,CHEMBL5733825,CHEMBL6049383,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,,8.443697499232712,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,590.6280000000005,5.254700000000004,3.0,8.0,9.0,41.0,3.0,125.54999999999998,,,,,,,,,,
875861.0,CHEMBL856168,CHEMBL430571,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,,,8.443697499232712,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,396.4500000000001,5.076900000000003,2.0,5.0,7.0,30.0,4.0,76.14,,,,,,,,,,
18379696.0,CHEMBL4145703,CHEMBL4159909,8.44,=,IC50,nM,3.6,CHEMBL203,IC50,nM,3.6,,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N1CCCN(C)CC1,,,8.443697499232712,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N1CCCN(C)CC1,614.1719999999998,5.0743000000000045,3.0,10.0,10.0,42.0,3.0,128.79,,,,,,,,,,
18308314.0,CHEMBL4131304,CHEMBL4168235,8.44,=,IC50,nM,3.62,CHEMBL203,IC50,nM,3.62,,COc1cc2c(Nc3ccc(C#N)cc3)ncnc2cc1OCCCN1CCC(c2ccccc2)CC1,,,8.441291429466835,COc1cc2c(Nc3ccc(C#N)cc3)ncnc2cc1OCCCN1CCC(c2ccccc2)CC1,493.61100000000044,5.902180000000006,1.0,7.0,9.0,37.0,4.0,83.3,,,,,,,,,,
24663676.0,CHEMBL5097726,CHEMBL5207949,8.44,=,IC50,nM,3.63,CHEMBL203,IC50,nM,3.63,,Clc1ccc(Nc2ncnc3[nH]ccc23)cc1Br,,,8.440093374963887,Clc1ccc(Nc2ncnc3[nH]ccc23)cc1Br,323.581,4.117400000000001,2.0,3.0,2.0,18.0,3.0,53.6,,,,,,,,,,
2390227.0,CHEMBL944276,CHEMBL472746,8.44,=,IC50,nM,3.631,CHEMBL203,pIC50,,8.44,,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C21,,,8.439973751087107,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C21,384.4390000000001,3.817700000000002,2.0,5.0,6.0,29.0,2.0,75.08,,,,,,,,,,
2390167.0,CHEMBL944276,CHEMBL473747,8.44,=,IC50,nM,3.631,CHEMBL203,pIC50,,8.44,,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,,,8.439973751087107,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,511.4200000000004,4.208700000000004,1.0,6.0,9.0,33.0,3.0,76.58,,,,,,,,,,
